ID_weigelt,Region,Long,Lat,Archip_weigelt,Archip,Archip_1,Archip_2,Archip_3,Archip_4,Archip_5,Archip_6,Archip_7,Island,Island_1,Area
66336,53,176.448189,-1.346386,Gilbert Islands,Gilbert*,Gilbert Islands,NA,NA,NA,NA,NA,NA,Nikunau,NA,20.42
65272,53,176.824166,-2.639921,Gilbert Islands,Gilbert*,Gilbert Islands,NA,NA,NA,NA,NA,NA,Arorae,NA,8.04
80318,54,177.08184,-12.503692,NA,Tuvalu*,Rotuma Island,Tuvalu,NA,NA,NA,NA,NA,Rotuma Island,NA,45.61
83126,54,177.155406,-7.223598,Tuvalu,Tuvalu*,Rotuma Island,Tuvalu,NA,NA,NA,NA,NA,Fanutapu,NA,5.44
82929,54,178.679922,-7.479713,Tuvalu,Tuvalu*,Rotuma Island,Tuvalu,NA,NA,NA,NA,NA,Vaitupu,NA,6.63
9438,55,-179.930107,-15.735346,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Thikombia Island,NA,13.7
8800,55,-179.839717,-18.951348,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Totoya Island,NA,32.58
9184,55,-179.759941,-16.770338,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nggamea Island,NA,36.65
9185,55,-179.684736,-16.758748,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Lauthala Island,NA,12.99
9080,55,-179.524034,-17.257676,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Yathata Island,NA,8.68
9006,55,-179.311637,-17.748381,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Thithia Island,NA,35.52
9111,55,-179.280124,-17.016723,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Naitamba Island,NA,7.73
9035,55,-179.158505,-17.448503,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Mango Island,NA,22.55
9079,55,-179.150921,-17.264735,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Kanathea Island,NA,13.21
8981,55,-179.052408,-17.978322,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nayau Island,NA,19.34
9088,55,-178.972821,-17.229911,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Vanua Mbalavu Island,NA,58.19
8801,55,-178.95483,-18.955142,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Kambara Island,NA,32.47
8811,55,-178.902455,-18.865926,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Vuanggava Island,NA,8.92
9061,55,-178.879201,-17.367066,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Munia Island,NA,5.04
9008,55,-178.819458,-17.674427,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Tuvutha Island,NA,13.87
8937,55,-178.789865,-18.211093,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Lakemba Island,NA,62.11
8678,55,-178.73557,-20.655948,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,NA,NA,7.88
8813,55,-178.634073,-18.849543,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Namuka-i-Lau,NA,12.09
8782,55,-178.580599,-19.141772,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nasuthu Island,NA,18.86
8889,55,-178.506358,-18.651286,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Mothe Island,NA,11.59
8895,55,-178.475396,-18.439094,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Oneata Island,NA,5.01
8763,55,-178.417362,-19.205343,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Ongea Ndriki,NA,5.83
8777,55,-178.409686,-19.147765,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Ongea Levu,NA,14.3
78583,55,177.125633,-17.290314,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Waya Island,NA,23.06
78557,55,177.139162,-17.339729,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Wayasewa Island,NA,6.74
78443,55,177.169137,-17.748484,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Malolo Island,NA,10.49
78640,55,177.243047,-17.111715,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Naviti Island,NA,36.08
78660,55,177.325669,-17.010423,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Yanggeta Island,NA,7.86
78675,55,177.342049,-16.959169,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Matathawa Levu,NA,10.28
78700,55,177.415774,-16.893924,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nathula Island,NA,23.73
78742,55,177.511188,-16.78437,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Yasawa Island,NA,34.26
78346,55,177.631011,-18.537512,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Vatulele Island,NA,31.09
78561,55,177.965346,-17.836091,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Viti Levu,NA,10693.22
78360,55,178.128955,-18.391326,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Mbengga Island,NA,38.4
78564,55,178.143603,-17.319952,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Malake Island,NA,5.18
78313,55,178.229696,-19.04123,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Matava Island,NA,449.61
78722,55,178.302627,-16.813832,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Yandua Island,NA,15.16
78314,55,178.485979,-18.900851,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Ono Island,NA,31.32
78767,55,178.588679,-16.589417,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Yangganga Island,NA,10.45
78448,55,178.74632,-17.758587,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Moturiki Island,NA,16.99
78472,55,178.78826,-17.680909,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Ovalau Island,NA,107.24
78520,55,178.965591,-17.447078,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Makongai Island,NA,8.59
78480,55,179.001789,-17.614388,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Wakaya Island,NA,9.13
78431,55,179.156214,-17.785814,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,NA,NA,10.13
78909,55,179.241588,-16.602517,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Vanua Levu,NA,5753.54
78409,55,179.305961,-18.021908,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Ngau Island,NA,142.59
78856,55,179.353936,-16.342651,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nananu Island,NA,9.72
78587,55,179.399956,-17.309244,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Koro Island,NA,106.89
78427,55,179.41348,-17.808005,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Nairai Island,NA,26.17
78300,55,179.76015,-19.15841,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Matuku Island,NA,31.02
78340,55,179.888399,-18.600167,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Moala Island,NA,67.07
78760,55,179.911501,-16.649707,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Kioa Island,NA,19.67
78721,55,179.956647,-16.926998,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,NA,NA,148.28
78802,55,179.988074,-16.515508,Fiji Islands,Fiji*,Fiji Islands,NA,NA,NA,NA,NA,NA,Rambi Island,NA,11.42
8559,56,-177.92945,-29.265952,Kermadec Islands,Kermadec*,Kermadec Islands,NA,NA,NA,NA,NA,NA,Raoul Island,NA,30.13
9643,57,-178.13326,-14.285595,Wallis and Futuna,Wallis*,Wallis and Futuna,NA,NA,NA,NA,NA,NA,Ile Futuna,NA,52.96
9640,57,-178.041642,-14.340826,Wallis and Futuna,Wallis*,Wallis and Futuna,NA,NA,NA,NA,NA,NA,Ile Alofi,NA,20.66
9686,57,-176.20458,-13.285427,Wallis and Futuna,Wallis*,Wallis and Futuna,NA,NA,NA,NA,NA,NA,NA,NA,77.44
8546,58,-176.55556,-43.904507,Chatham Islands,Chatham*,Antipodes Islands,Chatham Islands,NA,NA,NA,NA,NA,Chatham Island,NA,744.62
8531,58,-176.220119,-44.282962,Chatham Islands,Chatham*,Antipodes Islands,Chatham Islands,NA,NA,NA,NA,NA,Pitt Island,NA,66.83
4946,58,178.772615,-49.687862,Antipodes Islands,Chatham*,Antipodes Islands,Chatham Islands,NA,NA,NA,NA,NA,Antipodes Island,NA,21.68
8669,59,-175.191861,-21.174082,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Tongatapu Island,NA,275.75
8749,59,-175.067077,-19.749019,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Tofua Island,NA,55.39
8752,59,-175.017441,-19.668432,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Kao Island,NA,12.47
8652,59,-174.932571,-21.375878,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,`Eua Island,NA,92.62
8701,59,-174.790654,-20.252811,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Nomuka Island,NA,7.91
8824,59,-174.645414,-18.804244,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Late Island,NA,18.22
8728,59,-174.405444,-19.902926,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,`Uiha Island,NA,5.94
8747,59,-174.323428,-19.775547,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Foa Island,NA,26.47
8751,59,-174.281228,-19.672144,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Ha`ano Island,NA,7.01
8881,59,-174.115246,-18.682681,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Hunga Island,NA,5.99
8873,59,-174.0296,-18.70608,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Kapa Island,NA,6.46
8891,59,-173.983608,-18.626123,Tonga Islands,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Vava`u Island,NA,116.27
8789,59,-169.858549,-19.052414,Niue,Tonga*,Niue,Tonga Islands,NA,NA,NA,NA,NA,Niue Island,NA,266.67
9465,60,-175.638742,-15.60271,NA,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Motu Lahi,NA,52.5
9385,60,-173.7781,-15.957598,Tonga Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Hunganga,NA,18.9
9666,60,-172.447361,-13.62086,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Savai'i,Samoa,1713.15
9665,60,-171.758135,-13.930677,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Upolu,NA,1133.94
9644,60,-170.717618,-14.300334,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Tutuila Island,American Samoa,142.88
9654,60,-169.663731,-14.172184,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Ofu Island,NA,7.73
9655,60,-169.620375,-14.178551,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Olosega Island,NA,7.27
9645,60,-169.468214,-14.242045,Samoa Islands,Samoan*,Samoan Islands,NA,NA,NA,NA,NA,NA,Ta`u Island,NA,59.62
9786,61,-174.522236,-4.67478,Phoenix Islands,Phoenix*,Phoenix Islands,NA,NA,NA,NA,NA,NA,Nikumaroro,NA,5
9788,61,-172.183153,-4.515195,Phoenix Islands,Phoenix*,Phoenix Islands,NA,NA,NA,NA,NA,NA,Orona,NA,7.95
9796,61,-171.67272,-2.812649,Phoenix Islands,Phoenix*,Phoenix Islands,NA,NA,NA,NA,NA,NA,NA,NA,12.19
9789,61,-171.24444,-4.455401,Phoenix Islands,Phoenix*,Phoenix Islands,NA,NA,NA,NA,NA,NA,Manra,NA,9.03
9794,61,-171.085398,-3.127492,Phoenix Islands,Phoenix*,Phoenix Islands,NA,NA,NA,NA,NA,NA,Enderbury Atoll,Enderbury Island,6.56
8815,62,-159.782281,-18.859128,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Aitutaki,NA,17.07
8654,62,-159.777546,-21.234623,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Rarotonga,NA,69.11
8715,62,-158.114432,-19.995684,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Atiu,NA,29.48
8623,62,-157.91943,-21.928127,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Mangaia,NA,48.54
8737,62,-157.702198,-19.867127,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Mitiaro,NA,24.7
8702,62,-157.341429,-20.16117,Cook Islands,Cook*,Cook Islands,NA,NA,NA,NA,NA,NA,Mauke,NA,20.42
9852,63,-160.151831,21.896643,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Niihau,Ni'ihau,197.31
9854,63,-159.524241,22.058363,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Kauai,Kaua'i,1442.95
9850,63,-157.973393,21.458674,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Oahu,O'ahu,1560.18
9838,63,-157.014518,21.133173,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Molokai,Moloka'i,680.42
9832,63,-156.927066,20.834995,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Lanai,Lana'i,366.6
9829,63,-156.609341,20.547612,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Kahoolawe,Kaho'olawe,116.66
9834,63,-156.336777,20.790415,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Maui,NA,1894.11
9827,63,-155.518375,19.598084,Hawaii,Hawaii,Hawaii,NA,NA,NA,NA,NA,NA,Island of Hawaii,Hawai'i,10457.22
9785,64,-155.881904,-5.639373,Line Islands,Line*,Line Islands,NA,NA,NA,NA,NA,NA,Starbuck Island,NA,29.81
9790,64,-154.928794,-4.016948,Line Islands,Line*,Line Islands,NA,NA,NA,NA,NA,NA,Malden Island,NA,38.12
9288,65,-152.284923,-16.440858,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Motu Aouera,NA,5.44
9332,65,-151.816122,-16.246101,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,NA,NA,6.59
9268,65,-151.738428,-16.499064,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Bora-Bora,Bora Bora,20.64
9215,65,-151.493299,-16.626225,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Tahaa,NA,89.46
9190,65,-151.436886,-16.822012,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Raiatea,NA,173.62
9199,65,-151.013041,-16.724675,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Huahine Nui,NA,50.39
9176,65,-150.987658,-16.783667,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Huahine Iti,NA,28.68
9009,65,-150.628687,-17.657071,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Maiao,NA,13.09
9028,65,-149.833709,-17.529055,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Moorea,NA,134.38
9015,65,-149.400753,-17.677486,Society Islands,Society*,Society Islands,NA,NA,NA,NA,NA,NA,Tahiti,NA,1053.13
8621,66,-151.345841,-22.474926,Austral Islands,Austral*,Austral Islands,NA,NA,NA,NA,NA,NA,Rurutu,NA,34.66
8593,66,-149.479618,-23.3726,Austral Islands,Austral*,Austral Islands,NA,NA,NA,NA,NA,NA,Tubuai,NA,48.5
8589,66,-147.660436,-23.86732,Austral Islands,Austral*,Austral Islands,NA,NA,NA,NA,NA,NA,Raivavae,NA,15.45
8566,66,-144.346835,-27.606014,Austral Islands,Austral*,Austral Islands,NA,NA,NA,NA,NA,NA,Taura,NA,48.26
85122,67,-148.674625,-14.88718,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Mataiva,NA,23.7
9404,67,-148.255586,-15.843663,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Makatea,NA,30.75
9620,67,-148.117627,-14.933273,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Maiai,NA,13.51
9619,67,-147.808659,-14.940551,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Avatika,NA,17.5
9612,67,-147.514572,-15.072448,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,16.73
9508,67,-147.439542,-15.311785,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Otepipi,NA,11.97
9537,67,-147.235526,-15.253772,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Vahituri,NA,8.52
9531,67,-146.617531,-15.271961,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,6.59
9500,67,-146.432152,-15.344334,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,5.39
85118,67,-146.348841,-16.158335,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Niau,NA,25.36
9637,67,-146.27143,-14.445103,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,9.5
9506,67,-146.260872,-15.371996,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,22.87
9406,67,-145.961418,-15.845569,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Toau,NA,6.68
9639,67,-145.947097,-14.396739,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Manihi,NA,24.29
9347,67,-145.791581,-16.115544,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Teatea,NA,6.15
9066,67,-145.592927,-17.366744,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,11
9359,67,-145.572279,-16.187133,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Utukainga,NA,20.18
9069,67,-145.569936,-17.332998,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Temarie,NA,6.17
9485,67,-145.506578,-15.477809,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,8.39
9064,67,-145.49895,-17.37017,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,5.82
85123,67,-145.206439,-14.628736,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Takapoto,NA,18.91
9424,67,-145.104302,-15.848696,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Kauehi,NA,14.73
9346,67,-144.997188,-16.13788,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,7.42
9638,67,-144.958111,-14.443799,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Takaroa Atoll,NA,22.36
9345,67,-144.810406,-16.191023,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,13.47
85121,67,-144.631572,-15.741946,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Taiaro,NA,6.14
9145,67,-144.588125,-16.894715,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,5.09
9303,67,-144.285776,-16.428896,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,8
9209,67,-144.206263,-16.650592,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,6.31
9287,67,-143.75039,-16.537375,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Punaruku,NA,23.48
9210,67,-143.466946,-16.622876,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,11.11
9033,67,-143.454008,-17.460407,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Haraiki,NA,6.33
9320,67,-143.109421,-16.333445,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Taenga,NA,16.76
9013,67,-142.57972,-17.574294,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Hikueru,NA,5.89
9357,67,-142.509808,-16.151542,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,7.94
9386,67,-142.323965,-15.95385,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,6.87
8980,67,-142.207996,-18.04297,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,10.54
9656,67,-141.206503,-14.170716,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,6.03
8963,67,-140.886137,-18.137046,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Tehakoro,NA,10
85119,67,-140.866198,-15.823715,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Fangatau,NA,11.8
8984,67,-140.803214,-17.890393,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,5.48
8927,67,-140.758044,-18.345786,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Ngake,NA,11.85
9007,67,-140.717668,-17.740869,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,9.26
8778,67,-140.687485,-19.132656,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,5.18
8640,67,-140.623949,-21.691607,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,13.38
85114,67,-140.411304,-19.635721,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Ahunui,NA,6.19
9380,67,-140.133244,-15.986666,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Fakahina,NA,15.64
8674,67,-139.141361,-20.781265,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Vanavana,NA,7.33
9621,67,-138.817541,-14.819647,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Pukapuka,NA,17.04
8758,67,-138.784536,-19.280394,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Nukutavake,NA,5.72
85112,67,-138.543162,-20.829474,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Hapai,NA,16.32
9068,67,-138.392144,-17.336961,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Tatakoto,NA,9.6
8922,67,-137.015419,-18.314279,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Pukarua,NA,12.6
8893,67,-136.372157,-18.522389,Tuamotu Archipelago,Tuamotu*,Tuamotu Archipelago,NA,NA,NA,NA,NA,NA,Atoll Reao,NA,15.39
9783,68,-140.687406,-7.996287,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Eiao,NA,41.06
9784,68,-140.569691,-7.917641,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Hatutu,NA,8.41
9773,68,-140.139322,-8.866239,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Nuku Hiva,NA,346.62
9739,68,-140.073942,-9.397857,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Ua Pou,NA,108.79
9772,68,-139.551964,-8.909323,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Ua Huka,NA,91.63
9716,68,-139.088564,-9.944988,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Tahuata,NA,71.91
9718,68,-139.013922,-9.774777,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Hiva Oa,NA,319.39
85149,68,-138.829615,-9.985292,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Mohotani,NA,20.1
85139,68,-138.639836,-10.471635,Marquesas,Marquesas,Marquesas,NA,NA,NA,NA,NA,NA,Fatu Hiva,NA,95.29
85110,69,-136.653018,-21.332631,Gambier Islands,Gambier*,Gambier Islands,NA,NA,NA,NA,NA,NA,Atoll Vahaga,NA,5.47
85109,69,-136.542968,-21.345042,Gambier Islands,Gambier*,Gambier Islands,NA,NA,NA,NA,NA,NA,Atoll Tenaruga,NA,5.94
85108,69,-136.396178,-21.473912,Gambier Islands,Gambier*,Gambier Islands,NA,NA,NA,NA,NA,NA,Atoll Maturei-Vavao,NA,8.5
85107,69,-136.190904,-22.015602,Gambier Islands,Gambier*,Gambier Islands,NA,NA,NA,NA,NA,NA,Atoll Maria,NA,6.83
8650,69,-135.535891,-21.503652,Gambier Islands,Gambier*,Gambier Islands,NA,NA,NA,NA,NA,NA,Tiovaava,NA,13.8
