"x","y","Elev","Temp","Prec","varT","varP","all_spp"
-8480392,5787101,296.563379938368,6.89966024209075,402.320755089098,44.9211106515361,55.7046802810796,138
-8367392,5787101,195.86714543403,6.2017891307433,438.521785801505,45.1095618080498,64.9043900479274,139
-8254392,5787101,156.923965123239,5.61803543904047,442.783181854005,46.0862858989051,60.1644122089744,150
-8141392,5787101,128.164289046756,5.2007496101395,453.253615639185,47.000332007128,60.1956092051287,153
-8028392,5787101,191.538866417331,5.15618756979084,501.336737691139,47.7791833481451,59.6266843836852,151
-7915392,5787101,189.872115062805,5.3,564.267142830665,48.0806982658829,57.1024417602862,157
-7802392,5787101,243.425667860454,4.89997908865075,674.065046006249,47.9660675740309,54.4305844205385,178
-7689392,5787101,94.8784517698761,4.39331168101917,715.346437520183,47.0330925739009,52,185
-7576392,5787101,129.744810639054,4.22250868504089,758.986686904418,44.010331827941,46.5755495031672,178
-7463392,5787101,384.042248906064,4.69629180911827,806.493588683143,40.4545820551524,39.1003825126014,178
-7350392,5787101,377.465666175826,4.9307547630765,879.334087903324,41.5727845200498,27.7049755665602,175
-7237392,5787101,292.01652960074,4.92566680078276,852.709511205602,39.7057794326323,18,168
-7124392,5787101,289.421743449227,4.76994850799517,847.881591544905,38.2987645176264,18,166
-7011392,5787101,22.8422369100565,4.94689815486021,857.210585322166,37.1759399781299,20,23
-6898392,5787101,285.434622795099,4.50528023043172,1026.94645187549,36.684077187085,17,179
-6785392,5787101,103.533212859579,3.09475172919054,1019.75663095743,41.3598139331616,17,166
-6672392,5787101,122.064604808549,3.30118221097545,905.803693977664,42.5593428409908,17.4388030789679,160
-6559392,5787101,162.891841247113,3.75585981500272,900.959510320205,42.9529791953117,17.7586436363123,153
-6446392,5787101,156.966503264923,3.66578237201491,962.25030089636,42.8959062389479,19.0115765757324,149
-6333392,5787101,123.660963988579,2.89694081568413,964.365046025701,45.1836889314236,20,150
-6220392,5787101,198.968495206421,3.3276204369582,1016.69452254115,43.9430370723431,19.3005149200483,149
-6107392,5787101,267.137230367949,3.30613611832558,1123.52203855958,43.3082000782502,15.8230198900159,148
-5994392,5787101,272.359313143438,3.88260538197598,1118.07797908244,43.2893373534349,14,155
-5881392,5787101,576.867275208611,4.69613245667477,1250.5767863363,41.5766244397798,14,160
-5768392,5787101,877.926625195723,4.80264539033196,1318.25517760844,40.0366329535921,16.0073500580376,165
-5655392,5787101,447.793824934037,4.25093029983104,1097.73617802719,40.1752900725284,12,164
-5542392,5787101,273.052652563034,3.99506382369388,1091.35172893923,41.4219091465116,12.1470560788043,154
-5429392,5787101,471.176616798426,4.43250682647774,1190.3168226241,40.7633101477725,9.78718017111649,148
-5316392,5787101,351.766380819312,5.2,1157.98426509648,37.6906401190817,9.69538442253501,157
-5203392,5787101,19.7472862199473,5.39801491542306,1117.97698223952,35.743929984743,12,147
-4977392,5787101,441.558859230902,5.42484196197422,1464.76705866272,30.2121461897959,17,137
-4751392,5787101,232.527000876454,4.5,1514.38627553377,27.3074418108731,14,119
-4638392,5787101,248.794373492706,5.17821056461795,1548.43265426868,25.6522405429782,11.7216562492902,114
-10175392,5674101,565.12475765717,10.6287645837327,2679.21101371328,17.394970101661,57.5268930720424,134
-10062392,5674101,798.689397138112,11.6062607630356,2728.67087787249,18.646206443752,54.4422270920309,163
-9949392,5674101,1297.99517267408,11.3658430086915,2855.07873382865,23.6817381667415,52.7351142873298,191
-9836392,5674101,1287.08971708692,12.2204573533128,1695.96224352168,26.6779528162161,36.3501506372226,188
-9723392,5674101,1179.50877352698,12.0762969085301,776.896236505907,33.1430919443498,34.7407236524167,185
-9610392,5674101,1067.88048980095,11.5272773893181,769.046675154696,33.0218537251914,23.2193111973497,188
-9497392,5674101,1374.61149061562,10.6897586461348,953.861148992574,33.2553596790438,21.9501208310787,178
-9384392,5674101,936.06034111909,7.06342193240948,895.407740402729,36.47999366035,18.1019730152036,179
-9271392,5674101,1216.33927814388,7.07865403413017,584.702237673858,36.22214661023,18.6484480167476,193
-9158392,5674101,1026.62578925338,7.25425041167683,662.515191771604,36.4227712514758,22.907635962908,193
-9045392,5674101,1048.2596182286,7.49081880153333,779.763547228325,34.713830705897,22.7649383091994,187
-8932392,5674101,736.954875671746,8.53002150336833,495.657609251649,36.6512531110394,47,170
-8819392,5674101,310.831767640756,8.40840539588656,414.672701387062,41.3683341189482,46.6469502485457,154
-8706392,5674101,365.532166547095,7.80540450014086,427.782564646541,43.5735392034663,49.8357193447521,140
-8593392,5674101,308.343489353248,7.59922191967137,398.029792163096,44.0278716547411,50.8792982558198,135
-8480392,5674101,164.276014106416,6.7526266629094,423.130627768394,44.3856194779977,45.3095625218944,140
-8367392,5674101,227.116908685072,6.8809153586323,440.476982861448,44.9310805311693,63.5421824046226,135
-8254392,5674101,166.653308199324,6.89792262617252,442.791351939928,46.4309349583974,60.7420986187439,146
-8141392,5674101,229.670422729128,6.16066213989507,495.203080619322,47.5537485621656,58.3663061154619,143
-8028392,5674101,223.460572680779,6.16722677568026,542.080256517113,46.9852469309219,57.1125839668577,149
-7915392,5674101,107.171009963987,6.5779544262531,593.598879608784,46.5370470771085,52.5514263145085,151
-7802392,5674101,98.1792647537141,6.13808800456183,702.021974277097,46.5501550259719,48.2055187015438,164
-7689392,5674101,146.013844405993,6.05781207101734,758.027796394876,46.3393664754804,49.9568429497035,181
-7576392,5674101,138.745106922353,5.77508686909489,819.900931304875,44.2495187103387,47.0961968913509,188
-7463392,5674101,282.411867319736,5.18811147216419,854.914022549442,43.5041549148165,38.441090546775,178
-7350392,5674101,320.014504020324,4.98345468582745,889.689698104547,42.4497382923857,27.3305198173975,180
-7237392,5674101,286.015655182174,5.46708788549003,852.990300549678,41.0836847410741,27.1002562220006,180
-7124392,5674101,337.187746737993,5.98650583224349,865.394420796159,36.4864407979997,21.6912497553897,182
-7011392,5674101,95.2839457525134,6.49447398640131,853.935194730476,36.9104485079106,20.9560174356359,181
-6898392,5674101,181.187904537926,5.9452932218473,986.173814545715,37.03421753148,17,188
-6785392,5674101,255.334305827247,5.6242048746824,982.094391399749,36.6950009492768,15.6874369514664,174
-6672392,5674101,254.415651429027,5.51713287988311,941.206027274018,36.5333327592295,15,176
-6559392,5674101,192.98981143422,5.48650583224349,1031.27621381428,39.3522138933671,14.35305289491,174
-6446392,5674101,233.365569015365,4.54808360415892,1008.8355773863,41.5467324880565,14.0005527748148,171
-6333392,5674101,259.059390369443,5.52679680283631,934.386070620129,42.5949710159463,12.5584259185362,171
-6220392,5674101,263.347051301031,5.60335315865934,993.466438738469,41.7874191620022,12.8659279045252,173
-6107392,5674101,494.070895214445,6.11859916144243,1159.21826433238,41.3098320792112,12,176
-5994392,5674101,499.614215215999,6.21102251243012,1132.62811261315,41.7528346210422,12.0603063834869,174
-5881392,5674101,444.640143440631,5.2386930701946,1116.30436352602,39.8740070014014,13.1092661489867,170
-5768392,5674101,429.06341259127,4.53057009599594,1108.51286138937,39.8464821886514,16.0289310409799,168
-5655392,5674101,406.188203488625,4.98473495729682,1257.48051116481,40.9454402584189,12.9203846342852,155
-5542392,5674101,248.321099698608,5.26631918706723,1143.61265531068,37.2226459877239,11,154
-5429392,5674101,340.927161671316,5.76127651376313,1264.71404410459,35.7904845786096,9.56234194684221,155
-5316392,5674101,261.434146956047,5.97377928214588,1272.41382146952,35.4197000030437,10,163
-5203392,5674101,132.269781798363,5.9,1247.79560409388,34.301850791942,12,155
-5090392,5674101,149.493772709272,6.18252979506198,1436.40222252542,32.6498189785438,14.629122766116,149
-4977392,5674101,451.511432210141,6.13118517360907,1524.11381263851,30.3249375122325,15,133
-4864392,5674101,37.2857324518269,5.8,1516.74859490785,29.5031098243421,15,133
-10288392,5561101,219.128498783118,10.67484114154,2287.90309901643,15.4141984997742,62.2779484355534,125
-10175392,5561101,742.382041688447,11.4144697650046,2987.92790786011,17.6862277544856,57.3718131194477,165
-10062392,5561101,1374.53794058858,11.7267305232558,2511.15881865739,23.3795681464474,36.3162722225768,190
-9949392,5561101,984.958200457206,11.3302215777789,1980.8246458282,25.8938510985526,29.5450607871745,190
-9836392,5561101,1352.8663310456,11.5559385558405,649.242896351204,32.6259844989595,28.7740031902726,188
-9723392,5561101,1539.07254193842,10.893678418402,744.615257303228,32.7547370054546,25.3703427050471,188
-9610392,5561101,1239.91186640422,8.42511044544472,761.607869065567,35.2593476814217,23.2192829669578,182
-9497392,5561101,1087.23306697515,6.77616550425639,774.527966203074,36.4279656272358,17.6210555973144,173
-9384392,5561101,1062.1735623206,6.54689997658739,614.18954021839,38.211674931688,17.6403351919307,179
-9271392,5561101,951.93249302783,6.25936603306388,668.824397676928,36.974891504934,16,187
-9158392,5561101,957.888632538249,6.31812815554808,760.409275148926,36.3239713147222,13.0620738157072,191
-9045392,5561101,1679.98766486368,7.13074572681907,826.210446265614,33.9456097567754,13.4777739867289,186
-8932392,5561101,1772.81434002262,8.92210152323273,639.209209220291,33.7805508705655,24.9089118579046,175
-8819392,5561101,1843.94346532397,8.99620181131074,638.605566472822,33.8188200621962,24.8576129479876,161
-8706392,5561101,372.222811159132,7.53773995405001,426.567077435737,43.2198833238282,48.0194137617725,151
-8593392,5561101,623.117926451612,8.18476395538789,506.908789556054,40.2622504966874,53.039747504318,151
-8480392,5561101,315.245332197885,8.19997440576194,439.938416197771,43.9425329154367,63.294625993765,137
-8367392,5561101,292.887657806625,8.29343752643486,454.89727421816,45.5642112643444,60.6525823155333,131
-8254392,5561101,135.841728739904,8.22587817516704,475.304726177772,45.5956791106826,57.6203639390845,144
-8141392,5561101,203.703313122389,7.19051809044288,540.651129521824,46.5929210874845,57.0838636697534,142
-8028392,5561101,191.147179653427,6.70650071775169,623.324571046736,46.0905982470151,53.05509624701,145
-7915392,5561101,209.383102486291,6.99653568443343,662.442601269433,45.6501826000187,48.1067399221119,144
-7802392,5561101,110.401657983726,6.88474383704044,742.314024121717,45.8221960526726,50.3121759487616,151
-7689392,5561101,66.4050221876755,7.34854762356293,809.116301030618,44.3823071000203,47.1036673031586,166
-7576392,5561101,129.689133724185,7.07720634544042,843.189209068766,45.070037420012,46,173
-7463392,5561101,187.69758781573,6.33853716521606,847.119964474902,43.608540120464,42.130132887776,178
-7350392,5561101,263.10667486937,6.51847623075865,827.886124945807,41.9411049460013,35.9535830585928,183
-7237392,5561101,303.31206726286,7.1334826453856,804.173844966233,36.087287839364,24.6786394241723,182
-7124392,5561101,117.994343591023,7.4383411578514,865.955830132896,35.1309614476328,21,174
-7011392,5561101,225.341123426047,7.13999595217162,837.289551974084,36.8521870339227,22,167
-6898392,5561101,187.019237808937,6.70356449617596,791.648874340911,35.9942019647209,15.2143855893428,167
-6785392,5561101,7.59097142786561,6.64423764463023,894.967211030945,33.7411848906135,13,21
-6672392,5561101,120.226398062655,6.58711218597982,982.86037645228,33.8304603437123,14.1223189860393,169
-6559392,5561101,199.470765961068,6.39842551741929,1055.41075514312,37.5824276034748,11,185
-6446392,5561101,267.908548178653,6.16377201176197,1004.17484740007,39.5589949984726,10.2774376470997,179
-6333392,5561101,251.307037177676,6.53747905945922,907.116097823144,39.3269618802134,10.1376319971405,181
-6220392,5561101,344.558959320614,6.66473543238142,1035.88597298731,39.7687157315577,12,181
-6107392,5561101,488.710380407969,7.10349733879602,1057.80516400874,39.7991926630128,12.795421727349,184
-5994392,5561101,463.246410694994,6.92175751872686,1221.71299038714,39.2552901331594,13,183
-5881392,5561101,474.126073173811,5.75350306486202,1273.37146672361,39.3019184811376,11.7802093757304,163
-5768392,5561101,577.588972309547,6.9769703368214,1240.78007578337,39.3931964987697,10,162
-5655392,5561101,403.471676327106,6.92116948582962,1247.72012788079,36.4028836884877,10.5958110323078,165
-5542392,5561101,157.431382996209,6.42647547477467,1250.72924401674,29.9593006106054,11.7853935197745,169
-5429392,5561101,219.198082455686,6.47719984972875,1359.49023127667,28.1272504749604,11.4065365520018,164
-5316392,5561101,201.590176036916,6.55542753656652,1440.04802948245,31.6631966226591,12.1475085103563,158
-5203392,5561101,186.44037832338,6.5,1432.70506067301,31.2291938101396,13.3398604920192,154
-5090392,5561101,172.661064147125,6.2871931075412,1477.32706690498,30.8,15,146
-4977392,5561101,15.7521965893889,6.28670926409816,1469.41640337751,31.1,17,143
-10288392,5448101,664.715636097173,11.9111862987978,2414.56125783457,15.9359386156751,63.8930279535022,150
-10175392,5448101,1578.87103774128,11.6194268788196,2252.30022278155,23.466525595757,57.6325892860728,185
-10062392,5448101,1010.62118189864,8.57600083962878,2208.14379879533,26.6701193544821,27.4965759767512,193
-9949392,5448101,613.999962026632,9.01005557861044,554.604630587348,33.0768687932112,26.6887518144069,190
-9836392,5448101,667.533764802956,9.34097912623467,568.865641739194,36.2621165516916,26.9658407333158,184
-9723392,5448101,729.128708447611,10.8112354588844,520.609705992039,38.0349304237283,27.8085319037449,183
-9610392,5448101,1386.48055969497,10.4221433495922,674.223180705509,38.0823482556093,31.4100618762696,177
-9497392,5448101,923.68539710007,6.06458811023669,611.19054709056,38.7357860181111,17.3243318322715,180
-9384392,5448101,1217.36525607315,6.61831734464642,551.849530760607,38.4894432141366,15.8472430609227,187
-9271392,5448101,1071.58807738409,6.66327903385909,669.453808117953,38.3352389043915,16.3908655919901,191
-9158392,5448101,1067.1147258995,4.31438439353206,704.550970683793,35.2892614312211,12.0717026345438,194
-9045392,5448101,1809.69212252746,7.80017277560594,659.052734861614,34.2548608368951,13.0952303078233,178
-8932392,5448101,1774.54751692593,7.82896864875129,654.544112829043,33.2282547102912,24.5121416125563,167
-8819392,5448101,1940.25064989064,7.42088772228018,707.32524351924,32.3160272244948,23.2780438247645,154
-8706392,5448101,340.346111373966,8.2626962944367,445.168654462922,40.8966296289203,55.9996287238459,151
-8593392,5448101,1165.71552962432,8.80305419660684,667.88187118401,36.6418313603858,46.1606296319842,152
-8480392,5448101,210.555504925692,9.50032565474394,457.467119137087,42.5402271953947,63.1913206400459,135
-8367392,5448101,259.857009337748,9.21617204484233,538.788528664238,44.9021133898346,59.3194204074347,127
-8254392,5448101,131.544846644231,9.19916066290284,576.405077232362,45.2595304133755,55.105142218983,137
-8141392,5448101,180.112481425044,8.55122116185537,616.230268891172,45.3684135085702,52,141
-8028392,5448101,131.462737180978,7.56462499480751,698.110324904765,45.3569606452424,51.0270416383249,144
-7915392,5448101,226.002756380679,7.43769821574269,752.542107527754,44.0487788381446,49,137
-7802392,5448101,97.6236343416528,7.51403100814285,809.443389598965,44.0357041492339,47.0008178923232,139
-7689392,5448101,127.608882931341,7.04535028436036,843.769845047185,43.3648146796815,45.8165932415517,149
-7576392,5448101,149.05001172913,7.93774369738401,843.954604266924,42.4901426746935,41.6269350122255,159
-7463392,5448101,127.793669475907,7.49720580181969,845.024087053788,42.4040403250039,37.3658723856319,168
-7350392,5448101,165.246261989808,7.83694687549018,843.369956621522,37.2558066453567,29.0281954458902,173
-7237392,5448101,84.6652930122255,8.06962253763112,866.044250857975,35.1274944729863,21.8623263409877,173
-7124392,5448101,229.83977771955,7.90644967784095,880.759180272434,35.371968269283,21.6096984792292,171
-7011392,5448101,210.981054513725,8.43783273470545,813.391004714715,38.3095575438707,25.0149582647867,175
-6898392,5448101,151.872986495579,8.13098073334406,848.059929149865,35.6947871208971,12.0505501146692,172
-6785392,5448101,195.673504910603,7.69892812372245,1011.13050106102,33.7595646813892,9,172
-6672392,5448101,412.576558218077,8.44061398694264,1009.43780515115,33.9261618681964,10,181
-6559392,5448101,215.488238050081,8.61403100814285,900.963790167778,35.4242533125626,10.0135575368834,181
-6446392,5448101,191.271082663741,8.30160011461379,958.545438470596,35.8198710020547,10,177
-6333392,5448101,470.468746352672,8.18750947199702,1365.62900974253,36.1174789937411,11.0101591950467,181
-6220392,5448101,612.0197583603,6.87648747344672,1345.88751165082,38.4757030753168,10,180
-6107392,5448101,754.419688089448,7.92317761666416,1326.95864603908,38.3445110906145,10.9793806876895,173
-5994392,5448101,436.389769162353,6.86020762102752,1376.65066048576,38.3135201534427,9.60179036044078,160
-5881392,5448101,776.098945593,8.22535515847771,1640.69064168155,36.6034829728693,9.11212210770361,182
-5768392,5448101,204.656109934175,7.96662471132259,1214,35.5095682272939,10,174
-5655392,5448101,57.9815665608832,7.7,1282.49947883476,35.7528420324941,13.4855604128308,156
-5429392,5448101,157.009900538577,6.67894669767327,1373.6383969573,22.2522697944748,16,150
-5316392,5448101,120.209385097094,6.6,1419.69255350459,26.8504258562449,17,149
-10401392,5335101,928.333280565082,11.6488869788161,1998.52038522372,15.749556393457,68,141
-10288392,5335101,1573.20699758206,12.2560005481515,1657.55217420614,16.0706093024987,57.8547560360979,185
-10175392,5335101,1027.27852122031,9.34413228536612,1580.44885160071,28.0576322250899,40.9453220728002,202
-10062392,5335101,667.413144871946,8.90144519548964,653.282874998585,32.9182622354813,21.8384807586327,195
-9949392,5335101,809.422023196801,9.14166669420286,471.125690368923,35.5283543885566,22.3690645158774,171
-9836392,5335101,539.665608152727,9.72818455604298,382.145389356014,37.1715127504294,24.4659608474164,157
-9723392,5335101,1116.44144636481,11.5192829849329,482.856736252982,38.0148669989301,27.048229238466,151
-9610392,5335101,939.621895704622,10.9684820982806,514.678425539784,37.631674567216,28.4930739990393,160
-9497392,5335101,615.176233010535,8.90248724126597,461.497872293565,37.7494137553104,16.9921877144441,176
-9384392,5335101,786.72511807727,7.80411054620395,504.728394920189,38.6680729957329,13.5177599993015,181
-9271392,5335101,1192.98059026297,6.77702751072014,581.359090953652,38.0105408392334,10.0518322429005,182
-9158392,5335101,1385.23295856659,5.2694585042787,668.874846282275,34.1775100990161,11.5472092298381,180
-9045392,5335101,987.662998802655,7.92381964206757,368.248493862708,38.9089709529598,22.1180772298322,173
-8932392,5335101,809.935294930341,7.64532644935015,427.880658908226,36.497273415806,33.4349200036499,170
-8819392,5335101,1044.1446470691,8.25465590694248,451.222111323944,35.0366077071736,35.8859544214761,164
-8706392,5335101,537.165978932791,8.3072881902768,423.081046123617,40.6704229869244,54.7662749755286,158
-8593392,5335101,446.973492889172,8.7565581268547,487.69686748451,42.4693284636904,61.7378927365208,140
-8480392,5335101,322.089029932184,8.89710324305214,526.075016275576,43.0674115349132,60.8240038997586,135
-8367392,5335101,297.29629691552,9.35682132045864,597.102689742358,43.1268599238592,56.4180869611651,127
-8254392,5335101,260.999421583349,9.51086841966175,612.050179245976,43.7084381450886,52.1552687485736,143
-8141392,5335101,191.440609102115,9.4668999198908,689.833071347141,43.772945149621,46.1995033878049,143
-8028392,5335101,124.873305496771,9.11216365036483,788.75066289103,43.5929834835012,51.672536807571,141
-7915392,5335101,140.035616166046,8.50724577815232,828.480611174011,43.4190574847929,50.0066138212318,137
-7802392,5335101,93.056740131622,8.39192485135006,866.856985612978,43.0451577011018,46.9977635122779,137
-7689392,5335101,123.644736305581,8.15935799663772,880.984408906889,42.9576397320521,41.997644604188,143
-7576392,5335101,114.382191246299,8.83962607891604,890.862552498523,41.4838203389677,37,150
-7463392,5335101,87.2324979534443,8.34700088094765,910.276855349407,41.296662197088,32.6472329807299,155
-7350392,5335101,141.627659484603,9.08028535156835,907.75672351301,35.5680612115301,22.9357061112887,156
-7237392,5335101,46.6105574759333,9.24982761770018,956.489693110219,34.5054849606584,19.0909247783201,162
-7124392,5335101,98.1582864347431,8.71512696075794,942.741347588106,35.6054355361683,19.2420663255585,163
-7011392,5335101,126.832810622303,9.4959091219645,813.268627504746,36.8120504464295,19.8814914821809,160
-6898392,5335101,130.460496391447,9.54927164826106,908.367950650757,35.4700701391011,11.9114261159079,167
-6785392,5335101,191.010980415761,8.68720563690642,981.794966819145,34.8217617570491,9,171
-6672392,5335101,286.231399362734,8.90431510756192,1100.97503966859,34.0632403324841,10.8340861840401,172
-6559392,5335101,483.345506374001,8.7998705699545,1116.39671297398,34.8004782172662,11,175
-6446392,5335101,434.459879325647,8.83174066953618,971.864738896925,36.1845673262247,12.7702087304353,164
-6333392,5335101,432.006541124195,8.51462226237152,1331.49105398806,36.0368124921151,10,169
-6220392,5335101,577.035490182465,8.83089113411369,1335.82325821953,37.1588764191573,9.13970906472609,167
-6107392,5335101,574.407145209336,8.68823843826511,1378.90251936187,37.294660800843,7.20988261483358,163
-5994392,5335101,435.175037787253,9.69965523540036,1186.29791885757,35.7000847677644,6.04214744453745,170
-5881392,5335101,231.5300745202,9.66237723112645,1185.93441901818,35.2162229229267,10,165
-10401392,5222101,1609.42632639323,11.7802303115781,2026.03700898879,15.2840864619518,66.219474493547,179
-10288392,5222101,1307.45096074092,11.9828291404858,1198.65321875196,27.9881265392326,44.4584876698093,199
-10175392,5222101,562.66794337231,8.63999702926845,848.900333992298,30.522633642123,36.1621661482102,204
-10062392,5222101,473.624566577305,9.61160699598557,508.026113756999,33.7108743150258,24.1532146238662,187
-9949392,5222101,686.572120114289,10.4954963623477,391.685825417042,36.0301518484414,23.692083482076,157
-9836392,5222101,507.840961125914,8.85774472455271,396.994231526749,37.9418772858251,25.0746706701844,156
-9723392,5222101,970.167154003059,7.62908935452419,508.690228462184,38.0390848783805,21.7619568527312,164
-9610392,5222101,679.805817731492,9.5357582914302,414.962751074204,37.6837651044316,16.1064647252561,168
-9497392,5222101,703.320643898666,9.854410655154,523.341441387443,37.0492524894385,15.6854440843246,179
-9384392,5222101,1083.46460310614,9.68526896107678,617.099149945374,37.438437773424,11.7111994516336,192
-9271392,5222101,743.207841129785,5.9296341367849,480.137839902769,38.6474598118632,9.16600838572431,184
-9158392,5222101,360.65498734436,5.57089203953555,310.11367039722,39.8006213063,23.6294920907741,177
-9045392,5222101,377.482748351513,6.61474880093054,343.049384122795,37.2093938245968,17.9940268489195,168
-8932392,5222101,1073.3896062832,7.07394016017834,585.079602960573,33.2186011767641,15.114160113676,183
-8819392,5222101,1142.58526722349,9.04350014575581,441.665063252726,35.2942856941339,36.8769460323548,178
-8706392,5222101,433.250527600299,9.29155348939641,454.552365871205,40.3290165275415,56.0166498233557,147
-8593392,5222101,250.414625662284,9.09011685910655,468.870819802522,41.8909417849046,32.1327224902985,131
-8480392,5222101,299.942025988983,8.8254231426653,584.184209898497,42.4837470836608,41.8080920442349,120
-8367392,5222101,273.331729388062,9.21086543797645,630.385202734498,43.04797560178,55.4738093103821,121
-8254392,5222101,244.982543231995,9.93256744945415,700.906741918422,43.09660076668,53.1167260683336,127
-8141392,5222101,212.251575967382,10.1854268052083,773.067802806662,41.7473734077919,49.9094243617397,139
-8028392,5222101,120.277585471322,10.0881095521567,855.667685816912,42.0068756255361,46.6865031127388,137
-7915392,5222101,162.451076738303,9.69371628328505,917.3656489025,42.1129150342184,34.0119718835922,137
-7802392,5222101,113.091974771565,9.72098612124959,963.872537268973,42.2002720970305,27.9526703586181,136
-7689392,5222101,109.982389154052,10.1584056288711,931.419159199487,40.3780901061694,35.8904541547121,142
-7576392,5222101,116.009350004757,9.96635205900398,922.037837910193,40.0339045594567,33,142
-7463392,5222101,105.527301141852,9.62343829732396,946.040326696638,39.9821628298562,29,146
-7350392,5222101,92.4510506227665,10.1,1013.48848557109,35.7801792410211,20.158376431134,153
-7237392,5222101,113.957843386791,9.8,1009.65888967854,34.7598659139875,18.7234081838876,153
-7124392,5222101,133.173559877289,9.56066853579174,936.843083862257,37.6452480196087,19.2231673640927,154
-7011392,5222101,123.041467742063,10,879.960548905319,35.3966004026152,16.3734409472485,163
-6898392,5222101,169.592072755193,10.1,1037.71132291029,35.3623103132118,12.7439529579386,163
-6785392,5222101,243.828989437559,9.69459948562564,1126.32896489806,34.9543284582351,13.5987207213027,157
-6672392,5222101,434.948756017813,9.3248265489169,1199.62587964875,34.4018397755462,13.2990692690654,161
-6559392,5222101,254.033569787355,8.06076404360048,1174.90762816679,36.1460627294848,15,160
-6446392,5222101,256.215199288115,8.51600919640466,1036.40549006178,35.6509169777301,16.3743290571181,159
-6333392,5222101,317.849941538334,8.96641056103327,1218.995248586,36.1647037200162,12,160
-6220392,5222101,653.200736954209,10.0628449041417,1368.24536044745,35.7402238803687,7.05893311766222,171
-6107392,5222101,438.049944709926,10.1546979195529,1262.59302504991,33.8472725870025,6,173
-5994392,5222101,287.1443827891,10.5,1247.66518680979,30.8811940222344,6,168
-5881392,5222101,23.4346139614009,9.9988470507966,1228.66348016706,28.396024484592,10,148
-10514392,5109101,1010.23883311648,11.951599758658,1865.82504609619,13.0407370272241,73.0199962047103,149
-10401392,5109101,1598.06410121213,16.9703122706587,1736.52967433758,17.9827568901076,65.4086589792073,191
-10288392,5109101,1750.2560981187,16.8373548003271,1597.11015216769,28.6855789569311,51.6839302026399,201
-10175392,5109101,775.298961727639,10.901980446274,673.331552541616,34.1175614064527,30.8377307680978,190
-10062392,5109101,632.096300857837,10.7989639257469,401.993611207081,36.0251094253267,23.0506420770814,167
-9949392,5109101,620.060277801961,10.6301521140111,365.133911285432,38.1084120537691,24.0223339832636,151
-9836392,5109101,768.447055448374,9.51909231483238,484.269811747215,37.6021370917193,22.3946091988725,157
-9723392,5109101,647.848920505502,7.76521591772124,544.269194073572,36.7309927039938,14.8907535321437,161
-9610392,5109101,658.318537948692,10.7991008185833,358.038706800554,40.278534287221,15.9071695172246,161
-9497392,5109101,1186.13703504408,11.3194043300316,920.876874241921,34.4124992110829,17.9211262708723,176
-9384392,5109101,1804.71583298706,9.70785081100776,914.410529739759,33.1959401637587,6.96301559699927,186
-9271392,5109101,1678.33626597342,7.90216722149759,715.526643413349,33.2393287763368,7.38758077632732,186
-9158392,5109101,537.330514071164,7.26068101095047,474.567944015643,38.572312664535,9.48827971224908,185
-9045392,5109101,1016.79105933484,5.56135233763224,662.33831762427,34.5396306753735,6.30528675070301,189
-8932392,5109101,1789.85402628457,9.47792094419765,763.733936847838,33.027790894288,10,190
-8819392,5109101,972.846034078894,9.67805465229736,432.084177501999,36.5302656305358,47.0997220015435,179
-8706392,5109101,444.008084923296,9.91624453069604,459.174249200381,40.6761643121529,58.1258762300641,137
-8593392,5109101,319.528964331262,10,527.790511086347,42.5553208222359,44.2019801509613,128
-8480392,5109101,277.603967167828,10.1456406278638,601.523534450707,41.9578221097264,54.6673538681908,117
-8367392,5109101,287.138784403809,10.4782780269968,687.952050111854,41.5489192681731,55,117
-8254392,5109101,179.838850122834,10.797952764795,770.180618684961,42.0120355031725,52.2828876534407,127
-8141392,5109101,205.424655085264,10.9524856491314,857.860705382162,41.562090825931,47.1018056850285,141
-8028392,5109101,94.8670276876712,10.7626888745295,899.132709634159,41.3888993896401,45,136
-7915392,5109101,136.490679009785,10.5924180200087,1023.21979430905,40.8847712397828,27.3987552567697,132
-7802392,5109101,118.624708091512,10.8547696955823,1027.09976614546,40.8611415785394,20.9363803932605,139
-7689392,5109101,64.4645515327485,10.7466650767971,953.189953571626,40.2653829308276,27.1163670245601,139
-7576392,5109101,95.7434129807732,10.9189298261049,957.888160697936,39.7219996095398,26,139
-7463392,5109101,77.7310461604735,10.5187712155451,974.599503376045,38.7017876120481,25.0096822211908,139
-7350392,5109101,62.4850368664247,10.3285035065885,985.744902915505,38.3421864511788,20,141
-7237392,5109101,68.1413233749426,10.0749377036487,999.562218652463,37.9945753052278,20,142
-7124392,5109101,156.25599365639,10.1829583266626,942.128367478857,37.4274018013723,20,141
-7011392,5109101,194.157530388292,10.0484624252617,1011.83729441294,36.1999781983243,20,146
-6898392,5109101,150.979724038938,10.123273813566,1027.95311809698,35.9141259319185,14.9818472490448,150
-6785392,5109101,151.57358904121,10.3140157645477,1101.0993819962,36.3195372683177,15,153
-6672392,5109101,291.368260229236,9.68158834446531,1167.78303971107,35.8239277314031,12.0500074101398,157
-6559392,5109101,380.371289151066,10.6954958584304,1121.64158068802,35.771489847714,11.4055164114469,155
-6446392,5109101,387.885115351357,10.5831750444994,1217.44320932675,35.3472942270563,11.3252007438502,160
